deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
D2-CT_35,CT_35,CT_35,17.09402,58.90894,10,2020-06-30T00:00:00+0200,2020-07-13T23:55:00+0200,,,,0.0,,,,False,none,,,none,,,,719
D2-CT_37,CT_37,CT_37,16.88424,59.03211,10,2020-06-29T20:25:00+0200,2020-07-13T23:55:00+0200,,,,0.0,,,,False,none,,,none,,,,720
D2-CT_38,CT_38,CT_38,17.09449,58.81297,10,2020-06-30T00:00:00+0200,2020-07-13T23:55:00+0200,,,,0.0,,,,False,none,,,none,,,,721
D2-CT_40,CT_40,CT_40,16.94111,58.8067,10,2020-06-30T00:00:00+0200,2020-07-13T23:55:00+0200,,,,0.0,,,,False,none,,,none,,,,722
D2-CT_41,CT_41,CT_41,16.81636,58.91754,10,2020-06-29T13:26:04+0200,2020-07-31T12:06:04+0200,,,,0.0,,,,False,none,,,none,,,,723
D2-CT_43,CT_43,CT_43,17.03408,58.87714,10,2020-06-29T09:59:46+0200,2020-07-03T15:15:10+0200,,,,0.0,,,,False,none,,,none,,,,724
D2-CT_44,CT_44,CT_44,16.94283,58.80716,10,2020-06-30T00:00:00+0200,2020-07-13T12:48:46+0200,,,,0.0,,,,False,none,,,none,,,,725
D2-CT_45,CT_45,CT_45,16.76084,58.97428,10,2020-06-29T14:28:34+0200,2020-07-13T23:55:00+0200,,,,0.0,,,,False,none,,,none,,,,726
D3-ABR_81,ABR_81,ABR_81,16.94297,58.80843,10,2020-07-13T15:35:12+0200,2020-08-09T15:31:40+0200,,,,0.0,,,,False,none,,,none,,,,727
D3-ABR_82,ABR_82,ABR_82,16.94412,58.8057,10,2020-07-14T22:50:44+0200,2020-08-09T14:34:10+0200,,,,0.0,,,,False,none,,,none,,,,728
D3-ABR_83,ABR_83,ABR_83,17.09157,58.9123,10,2020-07-13T15:38:04+0200,2020-08-01T10:15:58+0200,,,,0.0,,,,False,none,,,none,,,,729
D3-ABR_84,ABR_84,ABR_84,17.09319,58.90993,10,2020-07-14T06:40:30+0200,2020-08-01T11:02:52+0200,,,,0.0,,,,False,none,,,none,,,,730
D3-ABR_85,ABR_85,ABR_85,16.80969,58.91657,10,2020-07-14T22:14:12+0200,2020-07-17T18:32:18+0200,,,,0.0,,,,False,none,,,none,,,,731
D3-ABR_86,ABR_86,ABR_86,16.81696,58.91692,10,2020-07-13T22:41:28+0200,2020-07-20T11:42:40+0200,,,,0.0,,,,False,none,,,none,,,,732
D3-ABR_87,ABR_87,ABR_87,17.03917,58.87502,10,2020-07-13T13:02:12+0200,2020-08-09T13:01:32+0200,,,,0.0,,,,False,none,,,none,,,,733
D3-ABR_88,ABR_88,ABR_88,17.03488,58.87476,10,2020-07-13T15:47:54+0200,2020-07-30T11:55:00+0200,,,,0.0,,,,False,none,,,none,,,,734
D3-ABR_90,ABR_90,ABR_90,16.76041,58.97437,10,2020-07-15T21:40:32+0200,2020-08-01T14:41:28+0200,,,,0.0,,,,False,none,,,none,,,,735
D3-ABR_91,ABR_91,ABR_91,16.89149,59.03335,10,2020-07-14T14:16:50+0200,2020-08-01T16:47:00+0200,,,,0.0,,,,False,none,,,none,,,,736
D3-ABR_92,ABR_92,ABR_92,16.88683,59.03124,10,2020-07-14T10:25:10+0200,2020-08-01T03:36:32+0200,,,,0.0,,,,False,none,,,none,,,,737
D3-ABR_93,ABR_93,ABR_93,17.09616,58.81518,10,2020-07-13T11:31:10+0200,2020-08-02T12:49:00+0200,,,,0.0,,,,False,none,,,none,,,,738
D3-ABR_94,ABR_94,ABR_94,17.09649,58.80944,10,2020-07-14T11:25:26+0200,2020-08-02T12:22:28+0200,,,,0.0,,,,False,none,,,none,,,,739
D3-CT_02,CT_02,CT_02,17.09035,58.90885,10,2020-07-14T00:00:00+0200,2020-08-01T11:37:12+0200,,,,0.0,,,,False,none,,,none,,,,740
D3-CT_06,CT_06,CT_06,17.03983,58.87452,10,2020-07-13T15:05:00+0200,2020-08-09T13:02:50+0200,,,,0.0,,,,False,none,,,none,,,,741
D3-CT_07,CT_07,CT_07,17.03145,58.87484,10,2020-07-13T14:34:34+0200,2020-07-30T12:09:42+0200,,,,0.0,,,,False,none,,,none,,,,742
D3-CT_08,CT_08,CT_08,16.88682,59.03126,10,2020-07-14T00:00:00+0200,2020-08-01T17:36:44+0200,,,,0.0,,,,False,none,,,none,,,,743
D3-CT_14,CT_14,CT_14,16.7644,58.97473,10,2020-07-13T23:55:00+0200,2020-08-01T15:27:04+0200,,,,0.0,,,,False,none,,,none,,,,744
D3-CT_16,CT_16,CT_16,17.08943,58.91233,10,2020-07-16T07:20:00+0200,2020-08-01T09:56:44+0200,,,,0.0,,,,False,none,,,none,,,,745
D3-CT_19,CT_19,CT_19,16.81123,58.9156,10,2020-07-14T00:00:00+0200,2020-07-31T12:48:46+0200,,,,0.0,,,,False,none,,,none,,,,746
D3-CT_20,CT_20,CT_20,16.76601,58.97455,10,2020-07-13T23:55:00+0200,2020-08-01T15:49:34+0200,,,,0.0,,,,False,none,,,none,,,,747
D3-CT_21,CT_21,CT_21,16.81721,58.91844,10,2020-07-14T00:00:00+0200,2020-07-31T12:23:46+0200,,,,0.0,,,,False,none,,,none,,,,748
D3-CT_22,CT_22,CT_22,16.88915,59.03242,10,2020-07-14T00:00:00+0200,2020-08-01T17:09:44+0200,,,,0.0,,,,False,none,,,none,,,,749
D3-CT_23,CT_23,CT_23,16.9442,58.80566,10,2020-07-14T00:00:00+0200,2020-08-09T14:37:08+0200,,,,0.0,,,,False,none,,,none,,,,750
D3-CT_24,CT_24,CT_24,16.75895,58.97375,10,2020-07-14T00:00:00+0200,2020-08-01T14:05:32+0200,,,,0.0,,,,False,none,,,none,,,,751
D3-CT_26,CT_26,CT_26,17.09618,58.81358,10,2020-07-14T00:00:00+0200,2020-08-02T12:45:52+0200,,,,0.0,,,,False,none,,,none,,,,752
D3-CT_27,CT_27,CT_27,17.04089,58.87331,10,2020-07-14T00:00:00+0200,2020-08-09T12:54:32+0200,,,,0.0,,,,False,none,,,none,,,,753
D3-CT_29,CT_29,CT_29,17.09585,58.81511,10,2020-07-13T11:35:00+0200,2020-08-02T12:51:26+0200,,,,0.0,,,,False,none,,,none,,,,754
D3-CT_32,CT_32,CT_32,16.94127,58.80873,10,2020-07-14T00:00:00+0200,2020-08-09T14:16:12+0200,,,,0.0,,,,False,none,,,none,,,,755
D3-CT_35,CT_35,CT_35,17.09402,58.90894,10,2020-07-14T00:00:00+0200,2020-08-01T11:20:06+0200,,,,0.0,,,,False,none,,,none,,,,756
D3-CT_36,CT_36,CT_36,17.09125,58.91243,10,2020-07-25T00:25:00+0200,2020-08-01T10:18:50+0200,,,,0.0,,,,False,none,,,none,,,,757
D3-CT_37,CT_37,CT_37,16.88424,59.03211,10,2020-07-14T00:00:00+0200,2020-08-01T17:49:42+0200,,,,0.0,,,,False,none,,,none,,,,758
D3-CT_38,CT_38,CT_38,17.09449,58.81297,10,2020-07-14T00:00:00+0200,2020-08-02T12:33:20+0200,,,,0.0,,,,False,none,,,none,,,,759
D3-CT_40,CT_40,CT_40,16.94111,58.8067,10,2020-07-14T00:00:00+0200,2020-08-09T15:17:58+0200,,,,0.0,,,,False,none,,,none,,,,760
D3-CT_43,CT_43,CT_43,17.03408,58.87714,10,2020-07-30T12:36:50+0200,2020-08-07T02:20:00+0200,,,,0.0,,,,False,none,,,none,,,,761
D3-CT_44,CT_44,CT_44,16.94283,58.80716,10,2020-07-13T13:05:00+0200,2020-08-09T14:30:00+0200,,,,0.0,,,,False,none,,,none,,,,762
D3-CT_45,CT_45,CT_45,16.76084,58.97428,10,2020-07-14T00:00:00+0200,2020-08-01T14:53:38+0200,,,,0.0,,,,False,none,,,none,,,,763
GKF_A_D1a-GKF01,GKF01,,47.50848,-23.43882,10,2023-08-02T08:25:08+0300,2024-01-19T21:17:23+0300,,,,0.0,,,,False,none,,,none,,,,2327
GKF_A_D1a-GKF02,GKF02,,47.50806,-23.43928,10,2023-08-02T10:50:59+0300,2024-01-19T21:17:39+0300,,,,0.0,,,,False,none,,,none,,,,2328
GKF_A_D1a-GKF03,GKF03,,47.50881,-23.45341,10,2023-08-03T11:02:34+0300,2024-01-19T22:05:50+0300,,,,0.0,,,,False,none,,,none,,,,2329
GKF_A_D1b-GKF04,GKF04,,47.50933,-23.45358,10,2023-08-03T13:08:49+0300,2024-01-19T22:13:40+0300,,,,0.0,,,,False,none,,,none,,,,2331
GKF_A_D1b-GKF05,GKF05,,47.50722,-23.44758,10,2023-08-04T10:20:18+0300,2024-01-19T21:17:58+0300,,,,0.0,,,,False,none,,,none,,,,2330
GKF_A_D1c-GKF06,GKF06,,47.5064,-23.44696,10,2023-08-04T13:26:38+0300,2024-01-19T22:19:14+0300,,,,0.0,,,,False,none,,,none,,,,2381
GKF_A_D1d-GKF07,GKF07,,47.50279,-23.44965,10,2023-08-06T12:00:00+0300,2024-01-19T22:24:44+0300,,,,0.0,,,,False,none,,,none,,,,2364
GKF_A_D1d-GKF08,GKF08,,47.50281,-23.4504,10,2023-08-06T00:00:00+0300,2024-01-19T21:18:15+0300,,,,0.0,,,,False,none,,,none,,,,2363
GKF_A_D1d-GKF09,GKF09,,47.50444,-23.43719,10,2023-08-06T12:00:00+0300,2024-01-19T21:18:37+0300,,,,0.0,,,,False,none,,,none,,,,2362
GKF_A_D1e-GKF10,GKF10,,47.50378,-23.43663,10,2023-08-06T12:00:00+0300,2024-01-25T23:32:24+0300,,,,0.0,,,,False,none,,,none,,,,2407
GKF_T-GKF01,GKF01,,47.50848,-23.43882,10,2023-08-02T11:20:19+0300,2024-01-19T21:14:07+0300,,,,0.0,,,,False,none,,,none,,,,2335
GKF_T-GKF02,GKF02,,47.50806,-23.43928,10,2023-08-02T12:56:47+0300,2024-01-19T21:14:18+0300,,,,0.0,,,,False,none,,,none,,,,2341
GKF_T-GKF03,GKF03,,47.50881,-23.45341,10,2023-08-03T11:35:25+0300,2024-01-19T21:14:39+0300,,,,0.0,,,,False,none,,,none,,,,2338
GKF_T-GKF04,GKF04,,47.50933,-23.45358,10,2023-08-03T14:11:05+0300,2024-01-19T21:14:54+0300,,,,0.0,,,,False,none,,,none,,,,2339
GKF_T-GKF05,GKF05,,47.50722,-23.44758,10,2023-08-04T11:37:56+0300,2024-01-19T21:15:08+0300,,,,0.0,,,,False,none,,,none,,,,2340
GKF_T-GKF06,GKF06,,47.5064,-23.44696,10,2023-08-04T14:40:35+0300,2024-01-19T21:15:42+0300,,,,0.0,,,,False,none,,,none,,,,2336
GKF_T-GKF07,GKF07,,47.50279,-23.44965,10,2023-08-05T10:58:27+0300,2024-01-19T21:15:53+0300,,,,0.0,,,,False,none,,,none,,,,2332
GKF_T-GKF08,GKF08,,47.50281,-23.4504,10,2023-08-05T14:03:19+0300,2024-01-19T21:16:14+0300,,,,0.0,,,,False,none,,,none,,,,2334
GKF_T-GKF09,GKF09,,47.50444,-23.43719,10,2023-08-06T13:16:52+0300,2024-01-19T21:16:33+0300,,,,0.0,,,,False,none,,,none,,,,2333
GKF_T-GKF10,GKF10,,47.50378,-23.43663,10,2023-08-06T13:00:08+0300,2024-01-19T21:16:49+0300,,,,0.0,,,,False,none,,,none,,,,2337
GKN_T-GKN01,GKN01,,47.50158,-23.44727,10,2023-07-31T09:08:08+0300,2024-01-19T21:09:07+0300,,,,0.0,,,,False,none,,,none,,,,2316
GKN_T-GKN02,GKN02,,47.5017,-23.44799,10,2023-07-31T10:20:04+0300,2024-01-19T21:09:21+0300,,,,0.0,,,,False,none,,,none,,,,2314
GKN_T-GKN03,GKN03,,47.50657,-23.45615,10,2023-08-07T08:46:07+0300,2024-01-19T21:09:33+0300,,,,0.0,,,,False,none,,,none,,,,2311
GKN_T-GKN04,GKN04,,47.50629,-23.45649,10,2023-08-07T09:12:45+0300,2024-01-19T21:09:52+0300,,,,0.0,,,,False,none,,,none,,,,2312
GKN_T-GKN05,GKN05,,47.50326,-23.45537,10,2023-08-07T09:44:45+0300,2024-01-19T21:10:50+0300,,,,0.0,,,,False,none,,,none,,,,2313
GKN_T-GKN06,GKN06,,47.50279,-23.45503,10,2023-08-07T10:13:18+0300,2024-01-19T21:11:11+0300,,,,0.0,,,,False,none,,,none,,,,2317
GKN_T-GKN07,GKN07,,47.50035,-23.45513,10,2023-08-07T10:56:14+0300,2024-01-19T21:12:29+0300,,,,0.0,,,,False,none,,,none,,,,2315
GKN_T-GKN08,GKN08,,47.4999,-23.45457,10,2023-08-07T11:16:40+0300,2024-01-19T21:12:44+0300,,,,0.0,,,,False,none,,,none,,,,2318
GKR_A_D1a-GKR01,GKR01,,47.50392,-23.44218,10,2023-07-31T12:00:00+0300,2024-01-19T20:47:50+0300,,,,0.0,,,,False,none,,,none,,,,2370
GKR_A_D1a-GKR02,GKR02,,47.50368,-23.44152,10,2023-07-31T12:36:51+0300,2024-01-19T20:48:20+0300,,,,0.0,,,,False,none,,,none,,,,2371
GKR_A_D1a-GKR03,GKR03,,47.51503,-23.44396,10,2023-08-01T09:15:53+0300,2024-01-19T20:48:58+0300,,,,0.0,,,,False,none,,,none,,,,2372
GKR_A_D1a-GKR04,GKR04,,47.5149,-23.44312,10,2023-08-01T09:31:34+0300,2024-01-19T23:05:24+0300,,,,0.0,,,,False,none,,,none,,,,2373
GKR_A_D1b-GKR05,GKR05,,47.51686,-23.44076,10,2023-08-01T10:45:04+0300,2024-01-19T20:50:10+0300,,,,0.0,,,,False,none,,,none,,,,2378
GKR_A_D1b-GKR06,GKR06,,47.51681,-23.44001,10,2023-08-01T12:00:00+0300,2024-01-19T20:50:47+0300,,,,0.0,,,,False,none,,,none,,,,2376
GKR_A_D1b-GKR07,GKR07,,47.51152,-23.44232,10,2023-08-01T12:50:24+0300,2024-01-19T20:51:05+0300,,,,0.0,,,,False,none,,,none,,,,2377
GKR_A_D1b-GKR08,GKR08,,47.51086,-23.44251,10,2023-08-01T14:12:06+0300,2024-01-19T20:51:41+0300,,,,0.0,,,,False,none,,,none,,,,2375
GKR_A_D1c-GKR09,GKR09,,47.50882,-23.44221,10,2023-08-08T00:00:00+0300,2024-01-19T20:55:07+0300,,,,0.0,,,,False,none,,,none,,,,2379
GKR_A_D1c-GKR10,GKR10,,47.50815,-23.44242,10,2023-08-08T00:00:00+0300,2024-01-19T21:06:22+0300,,,,0.0,,,,False,none,,,none,,,,2380
GKR_T-GKR01,GKR01,,47.50392,-23.44218,10,2023-07-31T12:13:55+0300,2024-01-19T20:43:53+0300,,,,0.0,,,,False,none,,,none,,,,2359
GKR_T-GKR02,GKR02,,47.50368,-23.44152,10,2023-07-31T13:00:43+0300,2024-01-19T20:44:10+0300,,,,0.0,,,,False,none,,,none,,,,2356
GKR_T-GKR03,GKR03,,47.51503,-23.44396,10,2023-08-01T08:57:38+0300,2024-01-19T20:44:43+0300,,,,0.0,,,,False,none,,,none,,,,2353
GKR_T-GKR04,GKR04,,47.5149,-23.44312,10,2023-08-01T09:49:56+0300,2024-01-19T20:45:00+0300,,,,0.0,,,,False,none,,,none,,,,2354
GKR_T-GKR05,GKR05,,47.51686,-23.44076,10,2023-08-01T10:56:10+0300,2024-01-19T20:45:35+0300,,,,0.0,,,,False,none,,,none,,,,2355
GKR_T-GKR06,GKR06,,47.51681,-23.44001,10,2023-08-01T11:52:20+0300,2024-01-19T20:45:51+0300,,,,0.0,,,,False,none,,,none,,,,2360
GKR_T-GKR07,GKR07,,47.51152,-23.44232,10,2023-08-01T13:09:01+0300,2024-01-19T20:46:16+0300,,,,0.0,,,,False,none,,,none,,,,2358
GKR_T-GKR08,GKR08,,47.51086,-23.44251,10,2023-08-01T14:09:36+0300,2024-01-19T20:46:28+0300,,,,0.0,,,,False,none,,,none,,,,2361
GKR_T-GKR09,GKR09,,47.50882,-23.44221,10,2023-08-07T15:14:24+0300,2024-01-19T20:46:39+0300,,,,0.0,,,,False,none,,,none,,,,2357
GKR_T-GKR10,GKR10,,47.50815,-23.44242,10,2023-08-07T15:43:45+0300,2024-01-19T20:46:53+0300,,,,0.0,,,,False,none,,,none,,,,2352
K1-D1,D1,Kylören,19.77999,63.5499,10,2023-04-17T12:47:01+0200,2023-04-23T14:50:46+0200,,,,0.0,,,,False,none,,,none,,,,1849
K1-L1,D1,Kylören,19.77999,63.5499,10,2023-04-13T11:13:55+0200,2023-04-23T11:14:01+0200,,,Browning,,,,,False,none,,,none,,,,1848
KA-KACAM1,KACAM1,,12.64702,56.77789,10,2023-09-04T14:00:37+0100,2023-10-26T22:16:16+0100,,,,0.0,,,,False,scent,,,none,,,,2198
KA-KACAM10,KACAM10,,12.64432,56.77409,10,2023-09-04T12:51:48+0100,2023-11-13T14:54:42+0100,,,,0.0,,,,False,scent,,,none,,,,2207
KA-KACAM2,KACAM2,,12.64458,56.77965,10,2023-09-04T17:49:44+0100,2023-11-13T12:13:58+0100,,,,0.0,,,,False,scent,,,none,,,,2199
KA-KACAM3,KACAM3,,12.64419,56.78335,10,2023-09-04T17:23:18+0100,2023-11-13T11:47:34+0100,,,,0.0,,,,False,scent,,,none,,,,2200
KA-KACAM4,KACAM4,,12.6446,56.78568,10,2023-09-04T16:56:58+0100,2023-11-13T11:27:21+0100,,,,0.0,,,,False,scent,,,none,,,,2201
KA-KACAM5,KACAM5,,12.64547,56.78783,10,2023-09-04T16:28:50+0100,2023-11-13T11:02:14+0100,,,,0.0,,,,False,scent,,,none,,,,2202
KA-KACAM6,KACAM6,,12.65221,56.77937,10,2023-09-04T15:03:24+0100,2023-11-12T22:50:35+0100,,,,0.0,,,,False,scent,,,none,,,,2203
KA-KACAM7,KACAM7,,12.65515,56.78133,10,2023-09-04T15:35:10+0100,2023-11-13T14:09:44+0100,,,,0.0,,,,False,scent,,,none,,,,2204
KA-KACAM8,KACAM8,,12.64268,56.77676,10,2023-09-04T18:26:18+0100,2023-11-13T13:34:46+0100,,,,0.0,,,,False,scent,,,none,,,,2205
KA-KACAM9,KACAM9,,12.64657,56.77572,10,2023-09-04T13:30:42+0100,2023-11-11T11:02:16+0100,,,,0.0,,,,False,scent,,,none,,,,2206
KBB_A_D1a-KBB01,KBB01,,47.19475,-18.11129,10,2022-11-04T10:41:18+0300,2022-12-13T08:56:36+0300,,,,0.0,,,,False,none,,,none,,,,1802
KBB_A_D1a-KBB02,KBB02,,47.19506,-18.11165,10,2022-11-04T00:00:00+0300,2022-12-13T09:37:02+0300,,,,0.0,,,,False,none,,,none,,,,1803
KBB_A_D1a-KBB03,KBB03,,47.19554,-18.11217,10,2022-11-03T13:10:19+0300,2022-11-26T08:01:05+0300,,,,0.0,,,,False,none,,,none,,,,1809
KBB_A_D1a-KBB04,KBB04,,47.19594,-18.11275,10,2022-11-04T12:07:43+0300,2022-11-24T07:04:31+0300,,,,0.0,,,,False,none,,,none,,,,1810
KBB_A_D1a-KBB05,KBB05,,47.19212,-18.12,10,2022-11-06T09:15:13+0300,2022-12-14T08:34:50+0300,,,,0.0,,,,False,none,,,none,,,,1804
KBB_A_D1a-KBB06,KBB06,,47.19261,-18.11952,10,2022-11-05T12:00:00+0300,2022-12-13T09:27:14+0300,,,,0.0,,,,False,none,,,none,,,,1805
KBB_A_D1a-KBB07,KBB07,,47.19718,-18.11406,10,2022-11-07T12:00:00+0300,2022-12-14T10:48:20+0300,,,,0.0,,,,False,none,,,none,,,,1806
KBB_A_D1a-KBB08,KBB08,,47.19694,-18.11497,10,2022-11-08T00:00:00+0300,2022-11-21T07:26:07+0300,,,,0.0,,,,False,none,,,none,,,,1811
KBB_A_D1a-KBB09,KBB09,,47.19528,-18.11705,10,2022-11-07T12:20:54+0300,2022-12-14T08:49:24+0300,,,,0.0,,,,False,none,,,none,,,,1807
KBB_A_D1a-KBB10,KBB10,,47.19431,-18.11785,10,2022-11-07T11:12:46+0300,2022-12-14T09:08:21+0300,,,,0.0,,,,False,none,,,none,,,,1808
KBB_A_D1b-KBB03,KBB03,,47.19554,-18.11217,10,2022-11-26T08:01:50+0300,2022-12-13T10:40:07+0300,,,,0.0,,,,False,none,,,none,,,,1823
KBB_A_D1b-KBB04,KBB04,,47.19594,-18.11275,10,2022-11-24T07:05:02+0300,2022-12-13T11:25:17+0300,,,,0.0,,,,False,none,,,none,,,,1822
KBB_A_D1c-KBB08,KBB08,,47.19694,-18.11497,10,2022-11-21T07:26:45+0300,2022-12-13T09:41:57+0300,,,,0.0,,,,False,none,,,none,,,,1832
KBB_T-KBB01,KBB01,,47.19475,-18.11129,10,2022-11-04T08:00:01+0300,2022-12-13T00:00:00+0300,,,,0.0,,,,False,none,,,none,,,,1831
KBB_T-KBB02,KBB02,,47.19506,-18.11165,10,2022-11-04T11:05:19+0300,2022-12-13T09:18:01+0300,,,,0.0,,,,False,none,,,none,,,,1829
KBB_T-KBB03,KBB03,,47.19554,-18.11217,10,2022-11-03T13:36:39+0300,2022-12-13T10:19:30+0300,,,,0.0,,,,False,none,,,none,,,,1824
KBB_T-KBB04,KBB04,,47.19594,-18.11275,10,2022-11-04T12:16:21+0300,2022-12-13T11:20:55+0300,,,,0.0,,,,False,none,,,none,,,,1830
KBB_T-KBB05,KBB05,,47.19212,-18.12,10,2022-11-05T10:05:10+0300,2022-12-13T08:21:14+0300,,,,0.0,,,,False,none,,,none,,,,1825
KBB_T-KBB06,KBB06,,47.19261,-18.11952,10,2022-11-05T12:10:33+0300,2022-12-13T09:12:46+0300,,,,0.0,,,,False,none,,,none,,,,1826
KBB_T-KBB08,KBB08,,47.19694,-18.11497,10,2022-11-07T13:57:18+0300,2022-12-14T09:30:47+0300,,,,0.0,,,,False,none,,,none,,,,1827
KBB_T-KBB10,KBB10,,47.19431,-18.11785,10,2022-11-08T10:16:18+0300,2022-12-14T09:08:13+0300,,,,0.0,,,,False,none,,,none,,,,1828
KBF_A_D1a-KBF01,KBF01,,47.18676,-18.10182,10,2022-10-24T10:31:47+0300,2022-12-03T09:24:15+0300,,,,0.0,,,,False,none,,,none,,,,1728
KBF_A_D1a-KBF02,KBF02,,47.18703,-18.10229,10,2022-10-24T13:25:29+0300,2022-12-03T08:47:35+0300,,,,0.0,,,,False,none,,,none,,,,1736
KBF_A_D1a-KBF03,KBF03,,47.18704,-18.10294,10,2022-10-25T10:14:14+0300,2022-12-05T09:02:39+0300,,,,0.0,,,,False,none,,,none,,,,1729
KBF_A_D1a-KBF04,KBF04,,47.18754,-18.10342,10,2022-10-25T12:34:16+0300,2022-12-06T09:07:18+0300,,,,0.0,,,,False,none,,,none,,,,1730
KBF_A_D1a-KBF05,KBF05,,47.18713,-18.10494,10,2022-10-26T11:52:45+0300,2022-11-05T10:01:37+0300,,,,0.0,,,,False,none,,,none,,,,1738
KBF_A_D1a-KBF06,KBF06,,47.1874,-18.10543,10,2022-10-26T13:34:33+0300,2022-12-06T00:40:31+0300,,,,0.0,,,,False,none,,,none,,,,1731
KBF_A_D1a-KBF07,KBF07,,47.18557,-18.10426,10,2022-10-27T11:44:17+0300,2022-11-19T08:01:03+0300,,,,0.0,,,,False,none,,,none,,,,1737
KBF_A_D1a-KBF08,KBF08,,47.18514,-18.10408,10,2022-10-28T11:07:16+0300,2022-11-09T12:14:34+0300,,,,0.0,,,,False,none,,,none,,,,1739
KBF_A_D1a-KBF09,KBF09,,47.18776,-18.10655,10,2022-10-28T00:00:00+0300,2022-12-08T08:15:57+0300,,,,0.0,,,,False,none,,,none,,,,1732
KBF_A_D1a-KBF10,KBF10,,47.18831,-18.10638,10,2022-10-29T08:06:22+0300,2022-10-31T16:21:17+0300,,,,0.0,,,,False,none,,,none,,,,1740
KBF_A_D1a-KBF11,KBF11,,47.19131,-18.10648,10,2022-10-29T12:00:00+0300,2022-12-09T08:39:02+0300,,,,0.0,,,,False,none,,,none,,,,1733
KBF_A_D1a-KBF12,KBF12,,47.19172,-18.10634,10,2022-10-29T13:37:51+0300,2022-12-09T09:13:26+0300,,,,0.0,,,,False,none,,,none,,,,1734
KBF_A_D1a-KBF13,KBF13,,47.19301,-18.10755,10,2022-10-31T12:41:11+0300,2022-11-12T10:51:20+0300,,,,0.0,,,,False,none,,,none,,,,1741
KBF_A_D1a-KBF14,KBF14,,47.19337,-18.10768,10,2022-10-31T10:49:41+0300,2022-12-10T09:08:06+0300,,,,0.0,,,,False,none,,,none,,,,1735
KBF_A_D1b-KBF05,KBF05,,47.18713,-18.10494,10,2022-11-05T10:01:38+0300,2022-12-06T08:32:07+0300,,,,0.0,,,,False,none,,,none,,,,1768
KBF_A_D1b-KBF08,KBF08,,47.18514,-18.10408,10,2022-11-09T12:14:35+0300,2022-12-08T09:04:30+0300,,,,0.0,,,,False,none,,,none,,,,1769
KBF_A_D1b-KBF13,KBF13,,47.19301,-18.10755,10,2022-11-12T10:51:50+0300,2022-12-09T04:18:49+0300,,,,0.0,,,,False,none,,,none,,,,1771
KBF_A_D1c-KBF10,KBF10,,47.18831,-18.10638,10,2022-10-31T16:21:18+0300,2022-11-25T08:46:00+0300,,,,0.0,,,,False,none,,,none,,,,1770
KBF_A_D2-KBF07,KBF07,,47.18557,-18.10426,10,2022-11-19T09:01:59+0300,2022-12-15T08:47:36+0300,,,,0.0,,,,False,none,,,none,,,,1766
KBF_T-KBF01,KBF01,,47.18676,-18.10182,10,2022-10-24T15:34:26+0300,2022-12-03T09:22:33+0300,,,,0.0,,,,False,none,,,none,,,,1752
KBF_T-KBF02,KBF02,,47.18703,-18.10229,10,2022-10-24T14:43:19+0300,2022-12-03T07:25:12+0300,,,,0.0,,,,False,none,,,none,,,,1765
KBF_T-KBF03,KBF03,,47.18704,-18.10294,10,2022-10-25T14:28:47+0300,2022-12-05T08:49:19+0300,,,,0.0,,,,False,none,,,none,,,,1753
KBF_T-KBF04,KBF04,,47.18754,-18.10342,10,2022-10-26T09:02:56+0300,2022-12-06T08:50:38+0300,,,,0.0,,,,False,none,,,none,,,,1754
KBF_T-KBF05,KBF05,,47.18713,-18.10494,10,2022-10-26T12:11:56+0300,2022-12-06T08:18:35+0300,,,,0.0,,,,False,none,,,none,,,,1755
KBF_T-KBF06,KBF06,,47.1874,-18.10543,10,2022-10-26T13:57:36+0300,2022-12-06T07:52:06+0300,,,,0.0,,,,False,none,,,none,,,,1756
KBF_T-KBF07,KBF07,,47.18557,-18.10426,10,2022-10-27T13:02:59+0300,2022-12-08T09:27:22+0300,,,,0.0,,,,False,none,,,none,,,,1757
KBF_T-KBF08,KBF08,,47.18514,-18.10408,10,2022-10-28T10:30:45+0300,2022-12-08T00:00:00+0300,,,,0.0,,,,False,none,,,none,,,,1758
KBF_T-KBF09,KBF09,,47.18776,-18.10655,10,2022-10-29T07:20:03+0300,2022-12-08T08:03:37+0300,,,,0.0,,,,False,none,,,none,,,,1759
KBF_T-KBF10,KBF10,,47.18831,-18.10638,10,2022-10-29T08:37:07+0300,2022-12-09T07:49:06+0300,,,,0.0,,,,False,none,,,none,,,,1760
KBF_T-KBF11,KBF11,,47.19131,-18.10648,10,2022-10-29T12:52:40+0300,2022-12-09T00:00:00+0300,,,,0.0,,,,False,none,,,none,,,,1761
KBF_T-KBF12,KBF12,,47.19172,-18.10634,10,2022-10-29T13:47:28+0300,2022-12-09T08:55:43+0300,,,,0.0,,,,False,none,,,none,,,,1762
KBF_T-KBF13,KBF13,,47.19301,-18.10755,10,2022-10-31T13:55:45+0300,2022-12-10T00:00:00+0300,,,,0.0,,,,False,none,,,none,,,,1763
KBF_T-KBF14,KBF14,,47.19337,-18.10768,10,2022-10-31T13:19:49+0300,2022-12-10T00:00:00+0300,,,,0.0,,,,False,none,,,none,,,,1764
